,image_name,intersection,ratio,width,height
0,M_HS_m3_921_01065,13155,0.5158823529411765,150,170
0,M_HS_h2_1125_03026,8736,0.2367479674796748,150,246
0,M_HA_h1_1023_00121,0,0.0,1200,847
0,M_HS_m1_724_00595,4794,1.0403645833333333,72,64
0,M_HA_m1_715_00109,42804,0.17427416301254411,589,417
0,M_HA_m1_711_00034,43737,0.16439885431623577,613,434
0,M_HS_h3_1215_02003,35046,0.7278504672897196,150,321
0,M_HS_h3_1217_01144,2958,0.0626031746031746,150,315
0,M_HA_m2_823_00066,264,0.0007860932949815089,502,669
0,M_HS_h1_1018_00221,0,0.0,84,579
0,M_HS_m1_711_04741,6261,1.3464516129032258,93,50
0,M_HS_m1_724_00829,17712,0.9506225848003435,136,137
0,M_HS_h3_1234_00283,493476,0.07245322245322246,1534,4440
0,M_HA_m2_821_00086,153,0.0005750971651092685,613,434
0,M_HS_m1_722_00135,8490,0.23881856540084387,150,237
0,M_HS_h1_1023_03465,25677,0.8609509120171673,128,233
0,M_HA_m3_921_00040,3804,0.005795511677864619,935,702
0,M_HS_m2_821_03811,1395,0.17275541795665636,85,95
0,M_HS_e4_414_00596,153144,0.25975982088337063,340,1734
0,M_HA_m1_715_00120,62085,0.29328401570228024,547,387
0,M_HA_m2_822_00103,0,0.0,613,460
0,M_HS_m1_721_00865,19377,0.6905559515324305,92,305
0,M_HA_h1_1024_00093,0,0.0,1200,847
0,M_HS_m1_713_02825,8964,0.33348214285714284,105,256
0,M_HS_h2_1113_02111,340368,0.22541673565349846,1150,1313
0,M_HA_m1_723_00002,0,0.0,935,661
0,M_HS_h2_1113_01839,12480,0.9196757553426677,115,118
0,M_P_m1_712_00100,49851,0.16617,500,600
0,M_HS_m1_723_00051,10080,0.4732394366197183,150,142
0,M_HS_h3_1234_00162,11364,0.8059574468085107,150,94
0,M_HS_m1_711_00328,3795,0.3878385283597343,103,95
0,M_HS_m2_821_02302,12714,0.6325373134328358,150,134
0,M_HS_m1_712_04410,12198,0.9647263524201202,58,218
0,M_HA_m2_821_00243,6018,0.017346888772948307,589,589
0,M_HA_m2_821_00048,7863,0.029555483720615543,613,434
0,M_HA_m1_721_00015,0,0.0,613,434
0,M_HA_m1_724_00007,4716,0.020151693195171457,575,407
0,M_HA_m1_724_00007,0,0.0,575,407
0,M_HS_e6_615_00540,551406,1.853777105395865,150,1983
0,M_HS_m1_721_01391,5481,0.26255029699176086,68,307
0,M_HA_m1_713_00035,0,0.0,575,432
0,M_HS_m1_723_01609,17934,0.7424242424242424,132,183
0,M_HS_h1_1023_03503,6198,0.28895104895104895,150,143
0,M_HS_h1_1021_00770,20838,0.8311595070001196,137,183
0,M_HS_m3_921_01980,2331,0.04886792452830189,150,318
0,M_HS_h1_1016_00159,28068,0.7445882852292021,152,248
0,M_HS_m1_712_03328,32079,1.0814118122977345,103,288
0,M_HS_h2_1127_00510,12240,0.7605791337848754,121,133
0,M_HS_m3_921_01580,14268,0.45511961722488037,150,209
0,M_P_m1_715_00113,6132,0.017033333333333334,600,600
0,M_HS_e5_524_00144,7275,0.09993131868131869,130,560
0,M_HA_h1_1018_00006,1296,0.0022284505734477362,935,622
0,M_HS_h3_1212_00214,972,0.050625,150,128
0,M_HS_m1_711_04770,32988,0.817546468401487,150,269
0,M_HS_h2_1125_00403,20169,1.0476858345021038,93,207
0,M_HS_h1_1024_02647,2166,0.07805405405405405,150,185
0,M_HS_h1_1021_02496,1920,0.15037593984962405,112,114
0,M_HS_m1_723_00890,7944,0.21794238683127573,150,243
0,M_HS_h1_1016_02512,9000,0.7211538461538461,78,160
0,M_HS_e5_513_00412,110178,0.914719800747198,150,803
0,M_HS_m1_723_01793,11088,0.2464,150,300
0,M_HS_h3_1232_00357,37857,1.6495424836601307,150,153
0,M_HA_m2_823_00072,297,0.0012121261590701319,589,416
0,M_HS_h1_1016_02050,2400,0.038834951456310676,150,412
0,M_P_m1_721_00497,1782,0.00495,600,600
0,M_P_m1_712_00080,50073,0.16691,500,600
0,M_HA_h1_1024_00095,0,0.0,1200,847
0,M_HS_h1_1022_00761,13680,0.3747534516765286,104,351
0,M_HS_h3_1224_00816,146814,2.4661358597057044,82,726
0,M_HS_h1_1018_00343,24657,1.1871449205584979,134,155
0,M_HS_m1_711_02241,1824,0.13251961639058413,93,148
0,M_HS_m3_922_01869,1221,0.023917259211376857,221,231
0,M_HS_m1_723_00680,4680,0.11729323308270677,150,266
0,M_HS_m3_921_02480,2160,0.08727272727272728,150,165
0,M_HS_m1_711_03759,12516,0.567053280173976,124,178
0,M_HS_m1_721_02445,8436,0.3723516949152542,118,192
0,M_P_m1_723_00522,4752,0.0132,600,600
0,M_P_m2_821_00001,1782,0.00495,600,600
0,M_HS_h3_1233_00017,255441,0.5371519534346763,499,953
0,M_HS_h1_1021_01391,27648,1.253877551020408,150,147
0,M_HS_h3_1217_00129,40986,0.2594017797243073,118,1339
0,M_HA_m3_922_00008,18828,0.03051045211473019,935,660
0,M_HA_m2_821_00220,0,0.0,589,442
0,M_HA_m2_821_00220,14715,0.05652267436947353,589,442
0,M_HS_m1_712_04585,55758,1.3323297491039428,150,279
0,M_P_m1_715_00033,8928,0.0248,600,600
0,M_HS_e4_412_00051,7590,0.2517412935323383,150,201
0,M_HS_m1_721_01490,12054,0.5503858271311812,121,181
0,M_HS_m1_711_00970,2838,0.8408888888888889,75,45
0,M_HS_e4_414_00681,12150,0.3894230769230769,150,208
0,M_HS_m1_723_00702,34113,1.4767532467532467,150,154
0,M_HS_m1_711_03699,11304,0.8865882352941177,150,85
0,M_P_m1_721_00664,86220,0.2395,600,600
0,M_HS_m1_721_00984,23562,1.1023157894736841,57,375
0,M_HA_m1_723_00010,35502,0.05744334867766389,935,661
0,M_HA_m1_723_00010,4116,0.006659817000655302,935,661
0,M_HS_h2_1125_03745,40119,0.7287738419618529,150,367
0,M_P_m1_722_00021,1728,0.0048,600,600
0,M_HA_m2_821_00137,0,0.0,613,434
0,M_HS_m2_821_03845,7494,0.2778642936596218,145,186
0,M_HA_m3_911_00010,21414,0.04988945294935804,779,551
0,M_HS_h3_1221_01961,5895,0.20904255319148937,150,188
0,M_HS_m1_723_01260,13686,0.6564028776978418,150,139
0,M_HS_e4_424_00005,1872,0.12606060606060607,150,99
0,M_HA_h1_1023_00009,6186,0.02643307338959513,575,407
0,M_HS_m1_711_05004,25380,2.205422314911366,137,84
0,M_HA_m1_721_00011,6210,0.023342179054435013,613,434
0,M_HA_m1_721_00011,13410,0.05040557505957706,613,434
0,M_HS_h2_1125_00912,6576,0.16297397769516728,150,269
0,M_HS_m2_823_00419,1608,0.4191866527632951,137,28
0,M_HS_e5_526_00145,175953,1.0871362372567193,150,1079
0,M_HS_m2_821_02812,5211,0.24638297872340426,150,141
0,M_HS_m3_912_00594,6276,0.33525641025641023,80,234
0,M_HS_h2_1125_03361,19668,0.3743932385357775,117,449
0,M_HS_h1_1018_01308,2385,0.06489795918367347,150,245
0,M_HS_m1_725_00576,17463,0.6063541666666666,150,192
0,M_HS_m1_711_00251,6627,1.855263157894737,38,94
0,M_HA_m1_724_00028,2448,0.00999085803839624,589,416
0,M_HS_m1_711_03525,8640,1.6134453781512605,85,63
0,M_HS_m1_721_01168,89724,1.925696993110553,93,501
0,M_HA_m1_712_00022,0,0.0,575,432
0,M_HA_h2_1113_00071,67080,0.1021984551396316,935,702
0,M_HS_e5_513_00261,97053,0.8057534246575343,150,803
0,M_HS_m3_922_01819,924,0.037560975609756096,150,164
0,M_HS_h1_1018_00549,43959,0.2908264528421721,376,402
0,M_HS_h2_1125_02271,100773,1.6670471464019851,150,403
0,M_HS_m2_821_03360,44391,1.0645323741007193,150,278
0,M_HA_m2_822_00022,6084,0.01168754826588596,859,606
0,M_HA_m2_822_00022,0,0.0,859,606
0,M_HA_m3_921_00163,2775,0.041289727413403164,124,542
0,M_HS_m1_711_03969,20553,2.053246753246753,130,77
0,M_HA_m3_922_00138,0,0.0,935,661
0,M_HS_m3_921_01935,32091,2.037782575565151,127,124
0,M_HS_m1_711_00261,36402,1.6796788482834994,84,258
0,M_HA_h2_1125_00023,144,0.0005412679201028409,613,434
0,M_HS_h2_1125_01601,37074,0.5984503631961259,150,413
0,M_P_m1_721_00654,1836,0.0051,600,600
0,M_HA_h2_1121_00048,30339,0.04764447320027827,949,671
0,M_HA_m3_921_00032,13716,0.02222654350996597,935,660
0,M_HA_m3_921_00032,0,0.0,935,660
0,M_HA_m3_921_00032,38784,0.06284880894506563,935,660
0,M_HA_h1_1015_00043,0,0.0,701,526
0,M_HS_m1_712_00092,25905,0.838512332491746,114,271
0,M_P_m1_721_00434,60750,0.16875,600,600
0,M_HS_m1_711_01405,8475,1.670609107037256,89,57
0,M_HS_h3_1224_01875,20181,0.2179138321995465,135,686
0,M_HS_h2_1124_00117,24108,0.6890756302521008,98,357
0,M_HS_m1_724_00941,10017,0.35711229946524065,150,187
0,M_P_h1_1018_00005,24210,0.06725,600,600
0,M_HS_m3_921_01140,5727,1.1697303921568627,72,68
0,M_HS_e5_513_00322,28080,0.23517587939698492,150,796
0,M_HS_m1_723_00366,21690,0.5335793357933579,150,271
0,M_HA_h2_1111_00030,7788,0.007662337662337662,1200,847
0,M_HA_m3_921_00184,4095,0.006625838342488694,935,661
0,M_HS_m1_723_00071,5070,0.2168149161820048,148,158
0,M_HS_m3_924_00095,11979,0.4589655172413793,150,174
0,M_HS_m3_921_00817,7800,0.39205830610706205,115,173
0,M_HA_m1_711_00007,28560,0.04628099173553719,935,660
0,M_HS_m1_711_00705,6480,1.6640986132511557,59,66
0,M_HA_m3_921_00012,0,0.0,935,702
0,M_HS_e5_521_00567,300888,1.3337234042553192,150,1504
0,M_HS_h2_1125_03244,8376,1.1979405034324944,92,76
0,M_HS_m1_715_00892,72474,2.0718696397941683,106,330
0,M_HS_m3_923_00677,16038,1.5557280046561257,61,169
0,M_HS_h1_1013_00413,29505,1.0927777777777778,108,250
0,M_HS_e6_623_00374,4341,0.8268571428571428,75,70
0,M_P_m1_715_00162,6237,0.017325,600,600
0,M_HS_m1_711_02545,10353,1.6671497584541062,115,54
0,M_HS_h2_1125_00019,10530,0.1872,150,375
0,M_HS_m3_913_00234,8724,2.178821178821179,22,182
0,M_HS_h3_1215_00784,16755,0.2856777493606138,150,391
0,M_HS_e5_513_00310,180009,1.382557603686636,150,868
0,M_HS_h1_1019_00651,5040,0.3746654772524532,118,114
0,M_P_m2_821_00119,1782,0.00495,600,600
0,M_HA_m2_821_00101,16752,0.059408468685722395,613,460
0,M_HA_m2_821_00101,0,0.0,613,460
0,M_HS_m1_711_03436,15576,1.3372252747252746,128,91
0,M_HA_m2_821_00042,0,0.0,613,434
0,M_HS_m2_821_03462,2523,0.14016666666666666,150,120
0,M_HS_m2_822_01933,3024,0.8161943319838056,57,65
0,M_HS_m1_711_05385,8568,1.1993281075027995,76,94
0,M_HS_m3_921_01520,2052,0.9922630560928434,44,47
0,M_P_m1_723_00666,3672,0.0102,600,600
0,M_HS_e5_512_00498,39075,1.2116279069767442,150,215
0,M_HS_h1_1021_02410,6648,0.3138513832499292,89,238
0,M_HS_m2_822_00660,2601,0.22815789473684212,150,76
0,M_HA_m2_821_00106,1368,0.004851407901269594,613,460
0,M_HS_e5_515_00009,5616,0.5672727272727273,150,66
0,M_HS_h2_1113_00545,4830,0.17458252006072436,159,174
0,M_HS_m1_711_04827,4812,0.26544571932921446,88,206
0,M_HS_h1_1023_01406,9288,0.2948571428571429,150,210
0,M_HS_m1_723_01678,2538,0.06878048780487805,150,246
0,M_HS_m3_921_01474,7470,0.444907683144729,146,115
0,M_HS_h2_1113_02349,6735,0.2300204918032787,122,240
0,M_HS_m1_711_01579,9789,1.1061016949152542,150,59
0,M_HA_h1_1015_00012,0,0.0,541,406
0,M_HA_m3_921_00169,0,0.0,613,460
0,M_HS_h3_1235_00871,16746,0.2690120481927711,150,415
0,M_HS_m3_911_00218,6099,1.7647569444444444,32,108
0,M_HA_m1_723_00063,0,0.0,935,661
0,M_HS_e5_514_00013,37692,0.8616102043615417,138,317
0,M_HS_m1_723_01801,6480,0.1945945945945946,150,222
0,M_HS_m1_725_00350,7434,0.774375,150,64
0,M_HS_h1_1017_00398,19446,0.41406183459671236,199,236
0,M_HA_m1_715_00073,0,0.0,1200,848
0,M_P_m1_721_00609,11523,0.03200833333333333,600,600
0,M_HS_h3_1215_00800,17385,0.1951178451178451,150,594
0,M_HS_h1_1015_01620,6789,0.5587654320987654,150,81
0,M_HS_m3_924_00171,12054,0.5086075949367088,150,158
0,M_P_m3_921_00045,1350,0.00375,600,600
0,M_P_m1_715_00176,16281,0.045225,600,600
0,M_HS_m1_723_00221,5679,0.8286881657668175,77,89
0,M_P_m1_721_00472,11058,0.030716666666666666,600,600
0,M_HS_h1_1018_00924,32976,0.21258380608561114,280,554
0,M_HS_h2_1126_00295,31089,0.4055968688845401,150,511
0,M_P_m1_724_00006,4557,0.012658333333333334,600,600
0,M_HS_h1_1024_00277,25893,1.19875,150,144
0,M_HS_e5_512_00531,30960,1.6780487804878048,150,123
0,M_HS_h3_1232_00206,121590,0.0998628415614708,778,1565
0,M_HA_h2_1121_00061,19608,0.03079247274172044,949,671
0,M_HA_h2_1121_00061,651,0.0010223327088361895,949,671
0,M_HS_m1_725_00166,5967,0.2861870503597122,150,139
0,M_HS_m1_725_00134,10350,0.5798319327731093,150,119
0,M_P_m1_715_00075,7209,0.020025,600,600
0,M_HS_h1_1016_01193,9384,0.5151515151515151,69,264
0,M_HS_h1_1011_01439,25308,1.088516129032258,150,155
0,M_HS_m2_821_02040,969,0.06709597008724554,83,174
0,M_HS_m1_711_03963,17664,2.107121555529047,83,101
0,M_HS_m1_711_01378,16776,1.522875816993464,136,81
0,M_HA_h1_1023_00150,7524,0.032150411280846065,575,407
0,M_P_m3_921_00069,1782,0.00495,600,600
0,M_HS_m1_723_00157,21300,0.5941422594142259,150,239
0,M_HS_m3_921_01366,39894,1.9413138686131386,150,137
0,M_HA_m1_711_00012,0,0.0,1200,900
0,M_HS_h3_1224_01313,70407,0.9077863304065292,103,753
0,M_HS_m1_711_03523,36990,1.4748803827751196,114,220
0,M_HS_m1_712_00501,18324,0.6587575496117343,76,366
0,M_HS_m3_921_02861,7536,0.31610738255033555,149,160
0,M_P_h1_1018_00013,24300,0.0675,600,600
0,M_HS_m1_712_02335,64335,1.3226496165786066,127,383
0,M_HS_m1_711_00767,5157,1.055896805896806,66,74
0,M_HA_m1_715_00077,8238,0.03354056992097324,589,417
0,M_HS_e6_623_00315,3276,0.18827586206896552,150,116
0,M_P_m1_712_00014,26097,0.08699,500,600
0,M_HS_h1_1023_01780,1791,0.08013422818791946,150,149
0,M_HS_h2_1113_00629,3300,0.12958454409801304,107,238
0,M_HS_m2_821_02522,10443,0.7534632034632035,140,99
0,M_P_m1_721_00536,35055,0.097375,600,600
0,M_HS_h1_1024_00514,12411,0.410348817986444,115,263
0,M_HA_m2_821_00296,3627,0.01476713366149186,589,417
0,M_HA_m1_721_00012,35835,0.057920206369525586,936,661
0,M_HS_m1_711_05209,8178,1.428721174004193,53,108
0,M_HS_e4_412_00006,3159,0.1740495867768595,150,121
0,M_HS_m2_822_00689,6126,0.4055879237288136,128,118
0,M_HA_m1_711_00065,3360,0.011229608735031366,547,547
0,M_HA_m1_711_00065,47712,0.1594604440374454,547,547
0,M_P_m1_721_00626,1728,0.0048,600,600
0,M_P_m1_723_00516,3366,0.00935,600,600
0,M_HS_m2_823_00240,42510,1.981818181818182,150,143
0,M_HA_m3_922_00054,59148,0.09570331777326527,935,661
0,M_HA_h1_1024_00053,35118,0.03451061320754717,1200,848
0,M_HS_e4_414_00421,39330,1.515606936416185,150,173
0,M_HS_h3_1221_01258,11667,0.559568345323741,150,139
0,M_HS_m1_715_01639,11610,0.832258064516129,150,93
0,M_HS_m1_711_03291,9822,1.1479663394109396,138,62
0,M_HA_m2_821_00146,312,0.0011064614511667493,613,460
0,M_HA_m1_724_00013,0,0.0,575,407
0,M_HA_m1_724_00013,483,0.002063882063882064,575,407
0,M_HS_h3_1221_01611,2088,0.42267206477732794,52,95
0,M_HS_h1_1023_00893,4371,0.26626461988304095,144,114
0,M_HS_m1_721_02883,4698,0.19063463723421523,101,244
0,M_HS_e4_414_00600,23814,0.6784615384615384,150,234
0,M_HS_m1_711_03241,23838,2.2278504672897195,107,100
0,M_HS_h2_1125_01139,24336,1.400713710141591,146,119
0,M_HA_m3_921_00117,16383,0.05809986523866941,613,460
0,M_HA_m3_921_00168,5904,0.023301246758782368,599,423
0,M_HS_m1_711_00988,7569,0.800952380952381,150,63
0,M_HS_m3_922_01867,9828,0.7121739130434782,150,92
0,M_HS_m2_822_01233,16431,0.6350881261595547,132,196
0,M_HS_m1_723_00688,7020,0.30528375733855184,63,365
0,M_HS_m1_724_00651,1644,0.6765432098765433,45,54
0,M_HA_h1_1024_00150,0,0.0,1200,848
0,M_HS_m1_715_00282,50337,2.1430031078377114,83,283
0,M_HS_m1_721_02930,25500,0.6692913385826772,150,254
0,M_HS_h3_1222_00111,20772,1.154,150,120
0,M_HS_m1_721_00015,6192,0.3059288537549407,80,253
0,M_HS_m2_823_00504,4872,0.3248,150,100
0,M_HS_h3_1215_01632,42219,0.9739100346020761,150,289
0,M_HS_m1_712_00159,3201,0.3342382792106087,61,157
0,M_HS_h1_1022_00216,19452,0.42504097017371356,135,339
0,M_HS_h3_1221_00421,29025,1.2695739655323244,142,161
0,M_HS_h3_1215_02141,52248,0.7952511415525114,150,438
0,M_HS_h1_1019_01005,27090,1.4378980891719746,120,157
0,M_HS_h1_1010_00032,6768,0.22009756097560976,150,205
0,M_HS_m1_712_03036,76677,2.291327994262491,89,376
0,M_HS_m3_921_01848,7536,0.48688461041478226,142,109
0,M_HA_m2_823_00074,165582,0.318088036975991,859,606
0,M_HS_m2_822_00525,29220,1.4323529411764706,150,136
0,M_HS_h3_1213_01683,14757,0.501938775510204,150,196
0,M_HS_h3_1215_00324,9324,0.11301818181818182,150,550
0,M_HS_m1_721_01358,30240,0.27745155607751026,262,416
0,M_HS_m2_821_03406,18720,1.2910344827586206,125,116
0,M_HS_m1_723_00077,5628,0.12590604026845637,150,298
0,M_HS_h1_1024_00241,2880,0.17454545454545456,150,110
0,M_HS_m1_711_00501,11967,1.9301612903225807,50,124
0,M_HS_e6_615_00015,9294,0.38012269938650306,150,163
0,M_HS_m1_711_03405,33381,0.7878079864061173,132,321
0,M_HS_m1_724_00657,10716,0.40361581920903955,150,177
0,M_HS_m1_723_00516,6456,0.2531764705882353,150,170
0,M_HS_h3_1215_01562,14913,0.5374054054054054,150,185
0,M_HS_m1_722_00395,2241,0.47823303457106275,66,71
0,M_HA_m1_723_00102,18243,0.08072481083233772,279,810
0,M_HS_h3_1212_01039,17316,0.3326801152737752,150,347
0,M_HA_h1_1022_00058,0,0.0,547,387
0,M_HS_h3_1231_00511,10041,0.8116562929431735,89,139
0,M_HS_m3_922_00954,13338,1.17,95,120
0,M_HS_e4_414_00278,29844,0.36174545454545454,150,550
0,M_HS_m3_921_01724,14448,0.5024168028653893,149,193
0,M_HS_m3_924_00142,6255,0.48196948682385576,103,126
0,M_HS_h1_1023_02999,34242,1.2273118279569892,150,186
0,M_HS_m1_723_01876,16698,0.48611353711790395,150,229
0,M_HS_m3_921_01266,19974,0.8119512195121952,150,164
0,M_HS_h3_1215_01394,89640,0.9165644171779141,150,652
0,M_HA_m2_821_00030,13272,0.035319571332387716,613,613
0,M_HS_h1_1018_01133,3999,0.025602612119466052,267,585
0,M_P_m1_715_00206,6642,0.01845,600,600
0,M_HS_e5_513_00012,27993,0.2628450704225352,150,710
0,M_P_h2_1113_00011,25419,0.07060833333333333,600,600
0,M_HS_e6_614_00010,60900,0.7992125984251969,150,508
0,M_HS_m1_723_00508,3450,0.06964631782945736,144,344
0,M_HA_m1_711_00181,19398,0.06285073679026426,589,524
0,M_P_h1_1023_00043,29070,0.08075,600,600
0,M_HS_m1_711_02051,6840,0.6909090909090909,150,66
0,M_P_h2_1113_00028,15708,0.043633333333333336,600,600
0,M_HS_m3_921_01678,1800,0.08203445447087777,138,159
0,M_HS_m1_712_00125,18171,1.2403412969283276,50,293
0,M_P_m1_712_00094,107874,0.35958,500,600
0,M_P_m1_712_00004,47853,0.15951,500,600
0,M_HS_h2_1116_00690,7896,0.35663956639566397,108,205
0,M_HS_m3_921_00772,7995,0.33295852073963017,138,174
0,M_HS_m3_922_01351,1218,0.0406,150,200
0,M_HS_m1_711_03582,7656,0.5104,150,100
0,M_HS_h1_1012_00281,7956,2.1566820276497696,31,119
0,M_HS_e5_514_00241,25326,0.9126486486486487,150,185
0,M_HA_m2_821_00142,11940,0.04234342861195829,613,460
0,M_HS_m1_724_00904,5049,0.7882903981264637,105,61
0,M_HS_h2_1113_00291,25257,0.39218944099378883,115,560
0,M_HS_h1_1018_02038,13506,0.3693191140278917,159,230
0,M_HA_h1_1024_00057,0,0.0,1200,848
0,M_HS_m1_723_01087,2244,0.056666666666666664,150,264
0,M_HS_m1_711_02644,6357,1.4110987791342953,85,53
0,M_HS_m2_822_00626,6399,0.2572462311557789,125,199
0,M_HS_e4_416_00121,239586,1.1256095842142353,150,1419
0,M_HS_h3_1232_00547,5256,0.33692307692307694,150,104
0,M_HS_h3_1215_02426,38037,0.5476889848812095,150,463
0,M_HS_m3_924_00176,7020,0.545242718446602,103,125
0,M_HS_m1_711_04684,2658,0.23626666666666668,150,75
0,M_HS_h1_1024_02685,31470,1.4175675675675676,150,148
0,M_HS_m1_711_04374,11238,1.1892063492063492,150,63
0,M_HS_m2_821_03652,9288,0.18993865030674847,150,326
0,M_HS_m1_712_02828,34416,1.1275431641712808,131,233
0,M_HS_e6_615_00285,42609,0.49835087719298243,150,570
0,M_HA_m3_922_00104,0,0.0,935,661
0,M_HA_m2_821_00185,2871,0.010181573161217108,613,460
0,M_HS_m1_712_02812,13566,0.7260757867694284,54,346
0,M_HS_h3_1232_00203,3876,0.6071428571428571,84,76
0,M_HS_h1_1021_02454,49284,1.2633683670853628,166,235
0,M_HS_m2_814_00318,10935,0.38983957219251336,150,187
0,M_HS_m1_711_03332,10083,1.014794685990338,144,69
0,M_HS_h2_1113_01946,6396,0.40287226001511717,108,147
0,M_HS_m1_711_04478,7167,0.4978466240622395,118,122
0,M_HS_h2_1125_00304,27213,2.0211675579322637,68,198
0,M_HA_m1_725_00017,3705,0.013930875783964266,599,444
0,M_HS_m1_711_02454,5277,1.1125869702719797,51,93
0,M_HS_m1_715_00750,63576,1.8374566473988438,100,346
0,M_HS_m1_724_00634,14886,0.30441717791411044,150,326
0,M_HS_m1_723_00193,2112,0.07954802259887006,150,177
0,M_HA_m3_922_00110,8826,0.03771391945304989,575,407
0,M_P_m1_723_00008,3672,0.0102,600,600
0,M_P_m1_723_00595,3150,0.00875,600,600
0,M_HS_h3_1215_00757,45723,0.5665799256505576,150,538
0,M_P_h2_1125_00007,7020,0.0195,600,600
0,M_HS_m1_721_01395,12690,0.6428571428571429,94,210
0,M_HS_m1_721_00740,18771,0.7677300613496932,150,163
0,M_HS_h1_1023_03666,32535,0.6649702618186277,141,347
0,M_HS_h1_1021_02605,0,0.0,148,227
0,M_HS_e4_424_00279,18375,0.4675572519083969,150,262
0,M_HS_m2_822_00282,11304,0.29209302325581393,150,258
0,M_HS_h3_1221_00736,29862,0.41823529411764704,150,476
0,M_HS_h3_1212_00634,3384,0.12533333333333332,150,180
0,M_HS_h1_1024_00733,2166,0.07805405405405405,150,185
0,M_HS_m1_711_04399,5580,0.8369581520923954,59,113
0,M_HS_m1_711_05449,15465,1.3746666666666667,150,75
0,M_HA_m1_711_00122,30726,0.053167908220209205,885,653
0,M_HA_m1_711_00122,82437,0.1426480130817349,885,653
0,M_HS_m2_822_01095,12987,0.7424112502143715,147,119
0,M_HS_h2_1125_01166,13551,1.2403661327231121,95,115
0,M_HS_h2_1125_03079,12801,0.533375,150,160
0,M_HS_m3_921_02042,15651,0.8011363636363636,132,148
0,M_HS_h1_1021_03136,16260,0.7106643356643356,104,220
0,M_HS_m1_711_04917,3978,0.2326315789473684,150,114
0,M_P_m1_723_00684,1836,0.0051,600,600
0,M_HS_e5_521_00149,148800,0.7916999201915403,150,1253
0,M_HS_e5_515_00260,55977,0.7956929637526653,150,469
0,M_HS_h3_1215_01504,68886,1.3546902654867257,150,339
0,M_HA_m3_921_00049,8109,0.02421746440848044,599,559
0,M_HA_h1_1023_00012,65049,0.06399940968122786,1200,847
0,M_HS_h1_1024_00280,24066,0.5864320873336907,142,289
0,M_HS_h1_1023_01240,11811,0.37317535545023695,150,211
0,M_HS_m1_714_03437,5076,0.17013574660633485,153,195
0,M_P_m1_715_00081,15957,0.044325,600,600
0,M_HS_m1_711_01317,5304,0.4274661508704062,132,94
0,M_HS_h1_1015_00776,20655,0.5527752502274795,157,238
0,M_HS_m1_725_00137,14223,0.862,150,110
0,M_HS_e5_512_00587,35379,1.0529464285714285,150,224
0,M_HA_m2_821_00240,22491,0.08453928327106246,613,434
0,M_HS_m1_711_02788,3708,0.4577777777777778,150,54
0,M_HS_m1_711_01647,3651,1.1271997530101883,79,41
0,M_HS_e5_522_00375,6642,0.34421641791044777,96,201
0,M_HS_m1_714_00224,39777,1.6804816223067174,90,263
0,M_HS_m1_725_00326,15297,0.6798666666666666,150,150
0,M_P_h1_1023_00031,4131,0.011475,600,600
0,M_HA_h1_1024_00100,0,0.0,1200,848
0,M_HS_h1_1010_00331,40239,0.45770866983643105,226,389
0,M_HS_m2_821_00853,3534,0.7045454545454546,66,76
0,M_HS_m1_723_01374,5568,0.1906000753089378,131,223
0,M_HS_h1_1025_00696,10413,1.66875,32,195
0,M_HS_m1_712_02898,12495,1.3508108108108108,50,185
0,M_HA_h2_1112_00021,43584,0.042880755608028336,1200,847
0,M_HS_m3_922_00751,6744,0.1716030534351145,150,262
0,M_HA_m2_821_00281,0,0.0,589,417
0,M_HA_m3_921_00258,0,0.0,589,442
0,M_HS_m3_914_00061,4971,0.3427330391616106,98,148
0,M_HS_m1_711_00900,3918,0.5003831417624521,58,135
0,M_HS_m1_711_04584,20931,0.8571253071253071,110,222
0,M_HS_h1_1016_02199,11799,0.5316780821917808,76,292
0,M_HS_e4_412_00765,9996,0.222876254180602,150,299
0,M_P_h1_1023_00017,7290,0.02025,600,600
0,M_HS_m1_722_00446,20139,0.5837391304347826,150,230
